STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/9/30,5.14,,0.04,0,0,,66,57,,30,20,13,18.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/1,4.25,,0,0,0,,76,59,,40,20,14.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/2,2.24,,0,0,0,,77,63,,20,10,12.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/3,0.89,,0,0,0,,80,61,,280,280,6.9,8.9,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/4,1.57,,0,0,0,,83,66,,140,120,6.9,13,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/5,2.24,,0,0,0,,77,62,,130,130,8.9,14.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/6,2.24,,0.14,0,0,,71,67,,90,100,10.1,12.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/7,5.82,,0.35,0,0,,69,53,,280,280,14.1,21,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/8,6.71,,0,0,0,,59,50,,220,210,15,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/9,4.03,,0,0,0,,60,49,,260,240,12.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/10,3.36,,0.02,0,0,,63,52,,220,210,12.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/11,2.01,,0,0,0,,69,55,,240,250,12.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/12,1.79,,0,0,0,,69,53,,300,240,8.1,11,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/13,3.8,,0,0,0,,63,51,,60,60,10.1,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/14,4.47,,0.81,0,0,,56,49,,50,50,13,17,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/15,5.82,,0.01,0,0,,60,50,,300,300,14.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/16,4.03,,0,0,0,,63,48,,60,10,12.1,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/17,2.91,,0,0,0,,61,51,,50,70,10.1,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/18,2.01,,0,0,0,,63,52,,210,180,6.9,12.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/19,2.01,,0,0,0,,64,52,,250,130,8.9,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/20,2.68,,0.84,0,0,,63,59,,110,130,8.9,17,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/21,5.59,,0.67,0,0,,63,56,,280,270,18.1,28,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/22,8.28,,0,0,0,,57,48,,310,300,18.1,31.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/23,5.37,,0,0,0,,60,47,,300,300,15,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/24,2.91,,0,0,0,,65,47,,240,250,8.9,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/25,5.14,,0,0,0,,72,53,,240,230,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/26,2.46,,0,0,0,,77,58,,240,250,10.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/27,3.8,,0,0,0,,74,63,,240,230,8.9,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/28,4.92,,0,0,0,,80,63,,230,230,10.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/29,6.93,,0.47,0,0,,63,51,,60,50,14.1,21.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/30,4.47,,0.59,0,0,,60,50,,310,310,15,23,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/10/31,3.8,,0,0,0,,51,45,,60,60,14.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/1,6.71,,0.01,0,0,,49,39,,300,310,15,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/2,4.47,,0,0,0,,48,35,,220,220,8.9,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/3,4.92,,0,0,0,,55,42,,220,240,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/4,2.91,,0,0,0,,61,47,,250,250,12.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/5,2.24,,0,0,0,,65,49,,350,330,8.9,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/6,3.8,,0,0,0,,56,44,,50,60,12.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/7,5.14,,0.06,0,0,,64,53,,240,250,13,19.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/8,5.37,,0,0,0,,54,43,,300,290,16.1,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/9,3.13,,0,0,0,,57,42,,80,80,8.9,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/10,4.47,,0,0,0,,53,45,,230,230,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/11,4.03,,0,0,0,,55,42,,350,20,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/12,5.14,,0,0,0,,44,36,,50,50,14.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/13,3.58,,0,0,0,,49,35,,230,230,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/14,4.92,,0,0,0,,53,42,,300,10,14.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/15,2.91,,0,0,0,,53,39,,220,220,13,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/16,3.36,,0,0,0,,65,46,,250,250,10.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/17,4.47,,0,0,0,,67,52,,240,240,13,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/18,6.04,,0,0,0,,63,41,,300,300,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/19,4.7,,0,0,0,,55,40,,230,290,14.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/20,4.92,,0,0,0,,46,37,,50,50,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/21,7.38,,0.59,0,0,,48,33,,80,90,16.1,28,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/22,4.7,,1.93,0,0,,54,48,,110,130,14.1,25.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/23,6.93,,0,0,0,,52,44,,310,290,17,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/24,6.26,,0,0,0,,51,33,,300,10,16.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/25,2.24,,0,0,0,,40,30,,300,300,10.1,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/26,4.47,,0.28,0,0,,56,35,,120,130,17,29.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/27,6.71,,0.08,0,0,,56,36,,270,290,16.1,25.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/28,9.62,,0,0,0,,41,32,,280,250,16.1,28,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/29,4.7,,0,0,0,,38,27,,240,300,14.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/11/30,5.82,,0,0,0,,51,34,,220,220,12.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/1,3.58,,0.41,0,0,,51,43,,230,240,10.1,19,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/2,2.24,,0,0,0,,60,47,,230,230,10.1,15,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/3,7.16,,0.55,0,0,,53,48,,60,60,16.1,23.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/4,6.04,,0,0,0,,54,42,,230,210,15,23.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/5,4.03,,0,0,0,,43,38,,60,360,12.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/6,6.04,,0,0,0,,43,33,,300,300,14.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/7,6.04,,0,0,0,,39,32,,240,240,13,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/8,2.91,,0,0,0,,51,38,,230,220,10.1,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/9,2.01,,0,0,0,,59,44,,210,220,8.1,12.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/10,4.03,,1.12,0,0,,61,50,,20,310,16.1,23,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/11,8.05,,0.55,0,0,,50,38,,300,320,18.1,35.1,1,,1,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/12,5.59,,0,0,0,,44,36,,250,230,16.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/13,6.71,,0,0,0,,47,36,,310,300,14.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/14,6.26,,0,0,0,,41,33,,300,290,15,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/15,5.37,,0,0,0,,58,37,,230,240,15,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/16,5.82,,0,0,0,,54,46,,50,30,13,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/17,6.71,,0.26,0,0,,59,47,,120,120,16.1,30,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/18,8.95,,2.21,0,0,,62,42,,160,170,21.9,36,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/19,7.61,,0,0,0,,44,32,,300,290,16.1,23.9,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/20,6.04,,0,0,0,,46,30,,300,300,14.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/21,6.49,,0,0,0,,42,30,,360,30,14.1,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/22,3.58,,0,0,0,,37,25,,50,30,8.9,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/23,3.58,,0,0,0,,44,34,,60,90,8.9,13,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/24,1.57,,0.02,0,0,,49,40,,100,100,8.1,11,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/25,3.13,,0,0,0,,49,43,,60,80,8.1,12.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/26,1.57,,0,0,0,,51,44,,90,120,6.9,8.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/27,5.14,,0.32,0,0,,50,45,,60,60,18.1,28,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/28,6.93,,1.22,0,0,,55,49,,80,90,21.9,32,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/29,3.36,,0.05,0,0,,55,46,,240,220,14.1,21.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/30,6.49,,0,0,0,,46,39,,280,280,14.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2023/12/31,5.37,,0,0,0,,43,39,,300,300,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/1,3.36,,0.03,0,0,,47,35,,270,220,8.9,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/2,4.03,,0,0,0,,42,29,,300,320,10.1,16.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/3,4.92,,0,0,0,,43,34,,300,320,10.1,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/4,7.61,,0,0,0,,45,28,,310,300,19.9,30,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/5,7.16,,0,0,0,,37,26,,300,290,16.1,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/6,6.93,,0.41,0.2,0,,38,31,,70,60,23,35.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/7,7.61,,0.24,0,0,,38,34,,50,70,15,23.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/8,5.14,,0,0,0,,45,36,,300,20,18.1,30,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/9,6.49,,1.73,0,0,,57,36,,150,130,23,42.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/10,8.5,,0.22,0,0,,57,44,,240,230,21.9,36,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/11,6.93,,0,0,0,,47,41,,240,240,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/12,6.93,,0.08,0,0,,50,40,,80,20,16.1,32,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/13,9.62,,0.81,0,0,,60,35,,270,280,21,38.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/14,8.28,,0,0,0,,44,26,,270,280,25.1,36.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/15,5.14,,0.04,0.4,0,,29,23,,280,30,13,23.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/16,9.17,,0.28,1.3,1.2,,32,22,,40,30,21,36,1,,,,,1,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/17,8.28,,0,0,1.2,,24,17,,240,10,18.1,28,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/18,6.04,,0,0,1.2,,34,22,,230,240,16.1,25.9,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/19,7.38,,0.04,0.4,1.2,,32,26,,40,30,21.9,36.9,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/20,10.74,,0,0,1.2,,26,18,,340,10,21,36,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/21,9.17,,0,0,1.2,,31,20,,310,360,21,35.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/22,7.16,,0,0,1.2,,38,25,,230,20,15,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/23,4.92,,0.05,0,1.2,,40,34,,340,30,16.1,28,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/24,,,0.05,0,0,,48,38,,90,30,12.1,36.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/25,4.25,,0.24,0,0,,59,46,,90,30,13,23,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/26,5.59,,0.19,0,0,,46,42,,50,40,13,30,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/27,,,0,0,0,,49,43,,10,30,11,36.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/28,9.4,,0.82,0,0,,44,37,,60,50,25.9,44.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/29,7.61,,0.05,0,0,,40,36,,30,40,17,35.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/30,4.7,,0,0,0,,38,35,,70,70,14.1,25.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/1/31,3.58,,0,0,0,,40,34,,80,80,10.1,19.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/1,3.8,,0,0,0,,46,37,,250,220,12.1,19,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/2,5.82,,0.32,0,0,,46,38,,360,360,13,25.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/3,8.28,,0,0,0,,43,32,,10,10,15,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/4,5.14,,0,0,0,,46,31,,20,20,14.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/5,7.38,,0,0,0,,45,32,,40,40,17,35.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/6,6.71,,0,0,0,,42,29,,40,30,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/7,4.25,,0,0,0,,48,33,,60,50,8.9,14.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/8,3.13,,0,0,0,,53,37,,180,170,8.9,15,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/9,4.25,,0,0,0,,55,43,,140,170,10.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/10,3.13,,0,0,0,,60,47,,220,220,10.1,17,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/11,5.82,,0,0,0,,56,43,,310,290,13,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/12,4.25,,0,0,0,,48,37,,60,60,14.1,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/13,8.5,,0.77,3.2,1.2,,41,33,,70,40,17,27.1,1,1,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/14,11.41,,0,0,2,,38,29,,300,300,21.9,36.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/15,6.04,,0,0,0,,39,27,,310,320,13,25.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/16,8.28,,0,0,0,,43,36,,310,320,19.9,34,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/17,7.61,,0.18,2,2,,36,27,,310,310,15,29.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/18,7.16,,0,0,0,,40,26,,240,270,18.1,33.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/19,4.92,,0,0,0,,41,31,,300,300,15,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/20,5.37,,0,0,0,,40,26,,40,20,15,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/21,4.7,,0,0,0,,43,30,,130,120,12.1,18.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/22,3.8,,0.04,0,0,,45,35,,130,180,13,19.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/23,2.91,,0.04,0,0,,47,42,,300,290,8.9,15,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/24,6.49,,0,0,0,,44,28,,300,300,16.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/25,4.25,,0,0,0,,41,23,,220,190,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/26,4.47,,0.01,0,0,,55,35,,220,210,13,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/27,4.92,,0.52,0,0,,55,40,,140,200,12.1,19.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/28,7.61,,0.17,0,0,,62,44,,280,290,28,49,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/2/29,10.07,,0,0,0,,43,31,,310,320,23.9,42.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/1,4.25,,0,0,0,,48,30,,140,130,14.1,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/2,4.47,,1.27,0,0,,55,42,,130,100,12.1,25.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/3,4.25,,0,0,0,,68,48,,60,290,12.1,18.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/4,5.82,,0,0,0,,59,46,,100,90,13,21.9,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/5,9.17,,0.43,0,0,,49,42,,60,70,23,36.9,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/6,4.7,,1.2,0,0,,53,47,,60,60,21,30,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/7,7.83,,0.11,0,0,,54,44,,20,40,19.9,31.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/8,5.14,,0,0,0,,57,40,,60,40,15,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/9,7.38,,1.53,0,0,,49,41,,90,100,19.9,32,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/10,9.62,,0.03,0,0,,51,37,,280,270,21.9,38,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/11,12.75,,0,0,0,,52,35,,310,290,25.9,53,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/12,6.04,,0,0,0,,66,43,,280,270,15,27.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/13,3.58,,0,0,0,,62,48,,140,140,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/14,2.46,,0,0,0,,74,46,,140,130,12.1,19.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/15,6.71,,0,0,0,,73,51,,300,290,18.1,28,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/16,4.47,,0,0,0,,61,47,,140,180,13,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/17,6.71,,0,0,0,,63,48,,280,280,18.1,31.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/18,7.38,,0,0,0,,51,38,,310,320,17,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/19,7.61,,0,0,0,,48,36,,240,250,17,31.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/20,6.71,,0.01,0,0,,57,34,,310,320,21.9,38.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/21,9.17,,0,0,0,,43,30,,280,280,19.9,36.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/22,4.92,,0,0,0,,46,29,,300,280,13,23,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/23,7.16,,3.66,0,0,,50,35,,300,300,18.1,35.1,1,1,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/24,7.83,,0,0,0,,48,31,,20,50,16.1,25.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/25,8.72,,0,0,0,,53,35,,60,40,25.1,36,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/26,6.04,,0,0,0,,53,39,,40,60,16.1,23.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/27,2.68,,0.06,0,0,,52,42,,240,240,12.1,16.1,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/28,4.7,,0.7,0,0,,51,44,,30,290,13,19.9,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/29,11.18,,0,0,0,,56,42,,300,300,23,40,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/30,8.5,,0.04,0,0,,62,41,,240,280,18.1,32,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/3/31,4.47,,0.02,0,0,,62,47,,300,300,14.1,23,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/1,2.91,,0.01,0,0,,54,49,,90,100,10.1,16.1,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/2,6.93,,0.87,0,0,,51,44,,50,60,15,23,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/3,14.09,,1.55,0,0,,45,41,,60,40,33.1,59.1,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/4,6.71,,0.21,0,0,,53,37,,50,50,25.9,45,1,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/5,8.05,,0,0,0,,50,38,,280,260,16.1,30,,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/6,7.61,,0,0,0,,54,42,,20,10,16.1,29.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/7,6.49,,0,0,0,,60,43,,50,40,17,27.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/8,2.24,,0,0,0,,69,43,,220,290,8.1,13,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/9,2.91,,0,0,0,,80,55,,170,170,12.1,19,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/10,6.71,,0,0,0,,67,51,,50,60,13,21,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/11,6.26,,0.24,0,0,,61,50,,150,170,15,30,1,,,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/12,8.95,,0.34,0,0,,63,56,,230,230,17,40.9,1,,1,,,,1
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/13,11.63,,0.01,0,0,,56,47,,280,280,23.9,44.1,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/14,4.92,,0.1,0,0,,75,48,,230,220,21.9,38.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/15,5.37,,0,0,0,,82,58,,40,50,17,30,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/16,4.25,,0,0,0,,73,54,,310,300,14.1,21.9,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",2024/4/17,6.93,,0.02,0,0,,62,50,,70,50,15,21.9,,,,,,,
